CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	DUTCH_ACCURACY_PERCENTAGE	DUTCH_PREVALENCE	LINE_IN_SOURCE
1620	SON	zoon	0.986899563318777	1.78113236415452	53839
1622	SHIRT	overhemd	0.992307692307692	1.84790985511622	33071
1623	SPEAK	praten	0.995934959349594	1.89779131894396	35561
1624	EMPTY	leeg	0.99618320610687	1.90138266532575	25246
1625	DEAD	dood	0.992063492063492	1.84471254451686	11108
1627	CHAIN	ketting	1	1.95996398454005	22488
1628	SQUIRREL	eekhoorn	0.988416988416988	1.79906928221224	12233
1629	EVENING	avond	1	1.95996398454005	3231
163	BLACK	zwart	0.991935483870968	1.84304404033416	54105
1631	FAST	snel	0.992	1.8438843248296	41059
1633	FLAT	plat	0.996478873239437	1.90569228500483	34742
1634	HUNDRED	honderd	0.989655172413793	1.81414651179281	19139
1636	MOTIONLESS	stokstil	0.680608365019011	0.444274539677051	42946
1639	BEER	bier	0.984555984555985	1.75450724634743	5490
164	KANGAROO	kangoeroe	0.963768115942029	1.55965860324228	21921
1641	SILK	zijde	0.995967741935484	1.89826417798707	53436
1645	SHORT	kort	0.988929889298893	1.80526508602224	23952
1646	GIRL	meisje	0.995689655172414	1.89426642503829	27591
1650	WATCH	horloge	0.988721804511278	1.80274309073919	19405
1653	BLIND	blind	1	1.95996398454005	6122
1654	LIGHTNING	bliksem	1	1.95996398454005	6110
1659	DOLL	pop	0.991701244813278	1.8400041036098	35268
1663	BED	bed	1	1.95996398454005	3896
1672	WRITE	schrijven	0.99644128113879	1.90514237933744	39582
1673	ARM	arm	1	1.95996398454005	2771
1689	SMOKE (INHALE)	roken	0.99290780141844	1.85584834583885	38064
1702	HOLY	heilig	0.996197718631179	1.90159337592032	18360
1703	SIX	zes	0.996	1.89872988596458	53259
1704	SEVEN	zeven	0.995867768595041	1.89682347730688	53321
1705	EIGHT	acht	1	1.95996398454005	702
1706	ELEVEN	elf	0.995867768595041	1.89682347730688	12612
1707	TWELVE	twaalf	0.99581589958159	1.8960775493508	46287
1708	THIRTEEN	dertien	0.99644128113879	1.90514237933744	10240
1709	FIFTEEN	vijftien	0.991735537190083	1.84044808575045	49212
1710	TWENTY	twintig	1	1.95996398454005	46359
1713	EIGHTEEN	achttien	0.976833976833977	1.67458622402604	798
1714	NINETEEN	negentien	0.995901639344262	1.89731114254809	29537
1715	THIRTY	dertig	0.990196078431373	1.82086453763965	10242
1716	FORTY	veertig	0.995884773662551	1.89706825696033	47450
1717	FIFTY	vijftig	0.996282527881041	1.90282643195467	49214
1718	SIXTY	zestig	1	1.95996398454005	53279
1720	SIGN	gebaren	0.98695652173913	1.78179536315453	14999
1721	SEVENTY	zeventig	0.991902834008097	1.84261929059343	53333
1722	EIGHTY	tachtig	0.983739837398374	1.74552049008093	43894
1724	NINETY	negentig	0.991666666666667	1.83955678856457	29539
1725	CORRECT (RIGHT)	correct	0.991902834008097	1.84261929059343	9202
1726	WET	nat	0.988929889298893	1.80526508602224	29342
1728	ROTTEN	rot	0.996078431372549	1.89986391656232	38325
1730	CHEEK	wang	0.988	1.79408251138	50846
1733	RAINBOW	regenboog	0.984	1.74836987978295	37061
1735	TEAR (SHRED)	scheuren	0.992125984251969	1.84552895888549	39235
174	PROUD	fier	0.988188976377953	1.79633694888769	13857
1750	CHOOSE	kiezen	0.996124031007752	1.90052436152315	22624
1757	TIRED	moe	0.992727272727273	1.85344793727556	28434
176	BLOW (WITH MOUTH)	blazen	0.992753623188406	1.85379764219964	6045
1771	TASTELESS	smaakloos	0.922509225092251	1.28947652505781	40822
1775	TABLE	bureau	0.981481481481482	1.72136183516598	7708
178	RIPE	rijp	0.996363636363636	1.9040083945599	37757
1784	WANT	willen	1	1.95996398454005	52094
1786	DRY UP	föhnen	0.95850622406639	1.51869941367339	14681
1788	TELEVISION	televisie	1	1.95996398454005	44397
1791	BUTTERFLY	vlinder	0.99203187250996	1.84429992637884	49595
1798	GUNPOWDER	buskruit	0.992592592592593	1.85166408697088	7764
1803	WOOD	hout	0.991341991341991	1.83537451955336	19480
1804	BOMB	bom	0.99581589958159	1.8960775493508	6596
1807	AFTERNOON	middag	0.992481203007519	1.85019316122929	27974
1813	TASTY	smakelijk	1	1.95996398454005	40836
1814	ACCUSE	beschuldigen	1	1.95996398454005	4874
1819	LOOK	kijken	0.996336996336996	1.9036198863862	22639
1820	BEAR	beer	0.995967741935484	1.89826417798707	4090
1821	BRUSH	borstel	1	1.95996398454005	6824
1824	DEXTEROUS	handig	1	1.95996398454005	17936
1826	ANGRY	boos	1	1.95996398454005	6758
1829	JUMP	springen	0.992727272727273	1.85344793727556	42104
1831	MEET	ontmoeten	0.996078431372549	1.89986391656232	31578
1839	CRY	huilen	0.996296296296296	1.90302688647484	19572
1840	BUILD	metselen	0.954198473282443	1.48696937063716	27930
1843	THOUSAND	duizend	0.99236641221374	1.84868149843239	11976
1844	BOAT	boot	0.988847583643123	1.80426616626301	6765
1845	BALL	bal	0.996	1.89872988596458	3497
1847	SICK	misselijk	0.988416988416988	1.79906928221224	28300
1849	ROW	roeien	0.99618320610687	1.90138266532575	37982
185	FIREPLACE	openhaard	0.851851851851852	0.971134147051085	32154
1850	COTTON	katoen	1	1.95996398454005	22181
1856	SOFT	zacht	0.991735537190083	1.84044808575045	52713
1857	CROCODILE	krokodil	0.987124463519313	1.78375478698961	24290
1861	ACTIVE	actief	0.991666666666667	1.83955678856457	828
1862	DONKEY	ezel	1	1.95996398454005	13499
1864	HUNGER	honger	0.985454545454545	1.76456820147015	19156
1867	COIN	munt	1	1.95996398454005	28917
1868	VISIBLE	zichtbaar	0.992619926199262	1.85202564656831	53340
1869	BUY	kopen	0.9957805907173	1.8955703756729	23839
1870	ANCHOR	anker	0.984555984555985	1.75450724634743	2468
1879	DANCE	dansen	1	1.95996398454005	9749
1881	ENOUGH	genoeg	0.996336996336996	1.9036198863862	15818
1884	HARD	hard	0.995884773662551	1.89706825696033	18037
1887	CHEAP	goedkoop	0.996296296296296	1.90302688647484	16933
1894	ASHAMED	schamen	0.992565055762082	1.85130008379898	39047
1895	CLOTHES	kleren	0.985663082437276	1.76692885807796	23010
1898	SPECTACLES	bril	0.996078431372549	1.89986391656232	7313
1899	MAD	dol	0.98326359832636	1.74034097503461	10975
1904	DROWN	verdrinken	0.991735537190083	1.84044808575045	47797
1906	SOUR	zuur	0.988549618320611	1.80066482342342	54009
1908	ATTENTIVE	aandachtig	1	1.95996398454005	80
1917	TIE	vastmaken	0.992619926199262	1.85202564656831	47342
1920	DREAM (SOMETHING)	dromen	1	1.95996398454005	11725
1921	PLOUGH	ploegen	1	1.95996398454005	34884
1923	ROUGH	ruw	0.982608695652174	1.73329370957995	38616
193	SHALLOW	ondiep	0.992217898832685	1.84673199488188	31080
1938	FORTRESS	kasteel	0.9957805907173	1.8955703756729	22150
194	FAMILY	familie	0.992565055762082	1.85130008379898	13599
1942	NEAR	dichtbij	0.992727272727273	1.85344793727556	10455
1943	CROWN (OF HEAD)	kroon	0.979757085020243	1.70356952741126	24315
1948	SAW	zaag	0.996168582375479	1.90117042544842	52671
1954	GENTLE	teder	0.98134328358209	1.71991572774611	44205
1959	RAW	rauw	0.99581589958159	1.8960775493508	36729
1962	ROAST (SOMETHING)	braden	0.992831541218638	1.85483304437529	7140
1968	SOYA SAUCE	sojasaus	0.980314960629921	1.70926661277909	41319
1971	FAN (OBJECT)	ventilator	0.983333333333333	1.7410964891662	47565
1993	SELF	zelf	0.992125984251969	1.84552895888549	53135
200	SAME	zelfde	0.987341772151899	1.78630039552946	53148
2000	CLOVE	kruidnagel	0.984375	1.75250215287443	24349
2001	PAINTING	tekenen	0.985507246376812	1.76516385204389	44326
2005	MASK	masker	0.988805970149254	1.8037617998938	27162
2009	DOG	hond	1	1.95996398454005	19117
2017	MIX	mixen	0.988970588235294	1.80575970349378	28356
203	MARRY	trouwen	0.988847583643123	1.80426616626301	46062
2030	DRAG	slepen	0.988970588235294	1.80575970349378	40578
2042	WALNUT	walnoot	0.981684981684982	1.72349784359363	50799
2043	PEACH	perzik	1	1.95996398454005	34241
2058	STOOL	kruk	0.986842105263158	1.78046434169202	24413
2070	COMB (VERB)	kammen	0.988505747126437	1.80013654447284	21880
2077	DILIGENT	ijverig	0.99236641221374	1.84868149843239	20072
209	RARE	zeldzaam	0.977777777777778	1.68379019796073	53134
2090	MY	mijn	0.996268656716418	1.90262455879301	28061
2099	CHILD	kind	0.991935483870968	1.84304404033416	22692
2108	RAINING OR RAIN	regenen	0.98443579766537	1.75317493266334	37066
2112	OLD (AGED)	bejaard	0.995762711864407	1.89531375111532	4269
2113	OLD (USED)	tweedehands	1	1.95996398454005	46297
2148	PICK	plukken	0.996197718631179	1.90159337592032	34949
2151	COARSE	grof	0.984313725490196	1.75182489802686	17453
2157	FINE OR THIN	ijl	0.94238683127572	1.40687310296088	19925
216	MOVIE	film	0.99250936329588	1.85056464643495	13944
219	TOILET	toilet	0.988847583643123	1.80426616626301	45258
220	INTACT	heel	0.99203187250996	1.84429992637884	18265
2204	LEDGE	richel	0.913934426229508	1.2439320017691	37606
221	FIRE	vuur	0.985611510791367	1.76634414603174	50588
2235	CLEAN (SOMETHING)	lappen	0.9800796812749	1.70685715737021	25049
2246	BELL	bel	0.992395437262357	1.8490633259664	4391
2253	DRIP (EMIT LIQUID)	druppelen	0.976653696498054	1.67284417142323	11864
227	FISH	vis	0.991735537190083	1.84044808575045	49320
2277	WHOLE	gans	0.991735537190083	1.84044808575045	14813
228	CARVE	uitsnijden	0.995652173913044	1.8937299066737	46741
230	SWEEP	vegen	0.984732824427481	1.75647325865158	47467
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	cirkelvormig	0.980314960629921	1.70926661277909	8518
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	bol	1	1.95996398454005	6552
2308	THIN	dun	0.996212121212121	1.90180257372754	11996
231	SHAVE	scheren	0.992452830188679	1.84981913041012	39207
2316	FREE	vrij	0.988636363636364	1.80171085661318	50413
2318	CHESTNUT	kastanje	0.988142292490119	1.79577917337171	22146
2329	LACK (NOT HAVE)	barsten	0.989130434782609	1.80770661881939	3742
2334	MELT	smelten	0.988805970149254	1.8037617998938	40898
2340	SUNNY	zonnig	0.991416309012876	1.83632900247262	53817
2344	PETROL	benzine	0.996415770609319	1.9047695334705	4625
2349	SHRIMP	garnaal	0.989090909090909	1.80722456198038	14853
2366	ONION	ui	0.996212121212121	1.90180257372754	46396
2368	GARLIC	knoflook	0.987854251012146	1.79234997264647	23397
239	FLOWER	bloem	0.996108949416342	1.90030583467227	6215
2396	KNOCK	kloppen	1	1.95996398454005	23192
2398	MANGO	mango	0.985559566787004	1.76575582205293	26977
2409	BROWN	bruin	0.992727272727273	1.85344793727556	7488
2410	GOOD-LOOKING	fraai	0.992831541218638	1.85483304437529	14429
2427	FUTURE	toekomst	1	1.95996398454005	45125
243	FRESH	vers	0.996491228070175	1.90587314012117	48492
244	LEFT	links	0.988372093023256	1.79853022555059	26025
2440	PINEAPPLE	ananas	0.978181818181818	1.68777439021882	2376
2449	FAT (OF MEAT AND FOOD)	vettig	0.996197718631179	1.90159337592032	49082
245	BROOM	bezem	0.99604743083004	1.89941539115526	5327
2451	FOURTEEN	veertien	0.992395437262357	1.8490633259664	47448
2452	PURPLE	paars	1	1.95996398454005	33295
2453	SEVENTEEN	zeventien	0.99581589958159	1.8960775493508	53331
2454	SIXTEEN	zestien	1	1.95996398454005	53277
2458	PERSPIRE OR SWEAT	zweten	1	1.95996398454005	54254
2470	DEAR	dierbaar	0.992395437262357	1.8490633259664	10559
2483	COLD (OF WEATHER)	koel	0.992	1.8438843248296	23503
249	FOG	mist	0.991803278688525	1.84132620013723	28314
2500	GINGER	gember	0.979310344827586	1.69904691236785	15684
2504	DIFFERENT	verschillend	1	1.95996398454005	48514
2506	LOOSE	los	1	1.95996398454005	26352
2507	DISGUSTING	walgelijk	0.992277992277992	1.84751998311607	50781
251	SHARPEN (SOMETHING)	slijpen	0.981818181818182	1.72490022768896	40630
2530	SMART	intelligent	0.982832618025751	1.7356935999143	20880
2531	BROAD	breed	0.992779783393502	1.85414504658118	7231
2540	LIME (MATERIAL)	kalk	0.993055555555556	1.85782095414115	21817
2548	BARREL	ton	0.989399293286219	1.81099682751349	45311
256	FOOD	pizza	1	1.95996398454005	34602
2578	PENCIL	potlood	0.992424242424242	1.84944252757828	35460
2579	TOOTHBRUSH	tandenborstel	1	1.95996398454005	44014
258	CALM	kalm	0.987179487179487	1.78439825543868	21830
2580	HELICOPTER	helikopter	0.974576271186441	1.65312667868979	18436
2590	HARMONICA	harmonica	0.996	1.89872988596458	18084
2595	CACTUS	cactus	0.991836734693878	1.84176040540553	7843
2597	HARP	harp	0.984905660377358	1.75840134010892	18094
26	UNPLEASANT	onaangenaam	0.996350364963504	1.90381481351013	30749
2606	COMPASS	kompas	0.992248062015504	1.84712737274387	23693
2607	TRIPOD	statief	0.9921875	1.84633381999574	42460
2618	CAMERA	camera	0.992957746478873	1.85651433499467	7918
2623	FLAG	vlag	0.993220338983051	1.86002947498174	49459
2625	MAP	kaart	0.992063492063492	1.84471254451686	21674
2627	ORANGE (FRUIT)	sinaasappel	0.992248062015504	1.84712737274387	40195
2630	WHIP	zweep	0.984496124031008	1.75384328236667	54150
2638	FISHING	vissen	0.995708154506438	1.89453143134207	49396
2643	INK	inkt	0.995867768595041	1.89682347730688	20591
2668	SKELETON	skelet	1	1.95996398454005	40329
2717	STEEP	steil	0.965384615384615	1.57278232025347	42558
275	PEEL	schillen	0.991869918699187	1.8421914238343	39314
2755	BUSY	bezet	0.996296296296296	1.90302688647484	5336
2758	CAREFUL	voorzichtig	0.996197718631179	1.90159337592032	50247
2765	CHERRY	kers	1	1.95996398454005	22437
2766	WATERMELON	watermeloen	0.996124031007752	1.90052436152315	51080
2768	LITCHI	lychee	0.859922178988327	1.00240534864751	26622
2769	PORK	varkensvlees	0.992094861660079	1.84512221144128	47307
2783	SCALES (MEASURE INSTRUMENT)	weegschaal	0.996402877697842	1.9045811994628	51246
2805	BIRTH (ACCOUCHEMENT)	geboren	0.993006993006993	1.85717181685126	15074
2821	JEALOUS	jaloers	0.991902834008097	1.84261929059343	21264
2831	PENGUIN	pinguïn	0.97864768683274	1.69240177049402	34518
2833	RUM	rum	0.915750915750916	1.25336401811971	38564
2843	CAULIFLOWER	bloemkool	0.990740740740741	1.8277132894403	6226
2871	SWING (MOVEMENT)	schommelen	1	1.95996398454005	39410
2875	RING (MAKE SOUND)	aanbellen	0.992727272727273	1.85344793727556	46
2902	BRAWL (FIGHT)	vechten	0.996415770609319	1.9047695334705	47366
2905	KNIT	breien	0.996197718631179	1.90159337592032	7252
292	RUG	tapijt	0.989510489510489	1.81236336286033	44079
2924	A LITTLE	gering	0.957894736842105	1.51410188761928	15977
2940	GATE	hek	0.992337164750958	1.84829701745283	18387
2949	LAIR	den	0.971929824561404	1.62890404658028	10133
2958	LAUGHTER	gelach	0.992831541218638	1.85483304437529	15522
2969	RIBBON	lint	0.995833333333333	1.89632814631663	26042
297	CROOKED	krom	0.996268656716418	1.90262455879301	24295
2991	SKI	skiën	0.965277777777778	1.57190656321249	40377
2997	COLORFUL	kleurig	0.945736434108527	1.42866418931528	23048
2998	DAMP	vochtig	0.995901639344262	1.89731114254809	49687
3	BRAVE	dapper	0.988416988416988	1.79906928221224	9768
3002	PRECIOUS	kostelijk	0.9921875	1.84633381999574	23994
3004	FORMER	voormalig	0.995850622406639	1.89657678130406	50094
3005	FAMILIAR	vertrouwd	0.992727272727273	1.85344793727556	48738
3028	GRAVEL	grind	0.924657534246575	1.30131491228517	17384
3032	STARFISH	zeester	0.988326848249027	1.79798750211748	53027
3053	TIGHT	spannend	1	1.95996398454005	41544
3075	SLANTED	schuin	0.993055555555556	1.85782095414115	39672
3078	IRRIGATE	begieten	0.927536231884058	1.31746991387315	4134
3083	BALLOON	ballon	0.996240601503759	1.90221649578201	3542
3084	BLACKBOARD	schoolbord	0.98828125	1.79744107394942	39426
3085	CARROT	wortel	1	1.95996398454005	52507
3086	COMPUTER	computer	0.992619926199262	1.85202564656831	8891
3087	PACIFIER	speen	0.976923076923077	1.67544907982503	41667
3088	ENVELOPE	envelop	0.894273127753304	1.14821199842618	12852
3089	GIRAFFE	giraf	0.98780487804878	1.79176428737852	16649
3090	GUITAR	gitaar	0.996323529411765	1.90342359907808	16680
3091	LEMON	citroen	0.991902834008097	1.84261929059343	8534
3092	LIGHTER	aansteker	0.991869918699187	1.8421914238343	355
3093	LIPSTICK	lippenstift	1	1.95996398454005	26058
3094	PAINTBRUSH	kwast	0.992217898832685	1.84673199488188	24638
3095	POSTMAN	postbode	0.996515679442509	1.9062312532918	35381
3096	RACKET	tennisracket	0.95397489539749	1.48536297231446	44495
3097	SEWING MACHINE	naaimachine	0.996153846153846	1.90095663955188	29032
3098	SNOWMAN	sneeuwpop	0.987551867219917	1.78877255700908	41051
3099	SOFA	bank	0.987951807228916	1.79350904123121	3634
31	PAN	koekenpan	0.967272727272727	1.58846239428306	23495
3100	SUNGLASSES	zonnebril	0.972	1.62953411031879	53775
3101	SWING	schommel	0.992619926199262	1.85202564656831	39409
3102	TANK	tank	0.981132075471698	1.71771256365383	44045
3103	TENNIS BALL	tennisbal	0.987551867219917	1.78877255700908	44492
3104	THERMOMETER	thermometer	1	1.95996398454005	44767
3105	UMBRELLA	paraplu	0.992537313432836	1.85093361206433	33614
3106	WARDROBE	kast	0.989547038327526	1.81281326596578	22144
3107	WHISTLE (INSTRUMENT)	fluitje	0.995918367346939	1.89755215600904	14222
3108	BOX (SOMEBODY OR SOMETHING)	boksen	0.99609375	1.90008569235542	6540
3110	CLAP	klappen	0.989761092150171	1.81545558947004	22872
3111	CONDUCT	dirigeren	0.992094861660079	1.84512221144128	10722
3112	ERUPT	uitbarsten	0.991150442477876	1.83292208235852	46433
3113	FILE (SOMETHING)	vijlen	0.976109215017065	1.66761342509336	49222
3114	GRATE (SOMETHING)	raspen	0.992395437262357	1.8490633259664	36678
3117	HITCHHIKE	liften	0.996108949416342	1.90030583467227	25859
3118	IRON (CLOTHES)	strijken	0.989130434782609	1.80770661881939	43259
3119	MASSAGE (SOMEBODY)	masseren	0.995918367346939	1.89755215600904	27177
3120	MOP (SOMETHING)	dweilen	0.992395437262357	1.8490633259664	12099
3121	OPERATE (MEDICINE)	opereren	0.978339350180505	1.68933507848668	32186
3122	PAINT (SOMETHING)	verven	0.988549618320611	1.80066482342342	48775
3123	PHOTOGRAPH (SOMETHING)	fotograferen	1	1.95996398454005	14401
3124	PLAY (INSTRUMENT)	spelen	1	1.95996398454005	41704
3125	PLAY (GAME)	golfen	0.989090909090909	1.80722456198038	16990
3126	POST (SOMETHING)	posten	0.987903225806452	1.79293154268802	35391
3127	RAKE (SOMETHING)	harken	0.975806451612903	1.66472445385533	18080
3128	SHOWER (ACTION)	douchen	0.988888888888889	1.80476725088801	11439
3129	SKATE	rolschaatsen	0.98943661971831	1.81145517002163	38108
3130	SPILL (SOMETHING)	morsen	0.991869918699187	1.8421914238343	28747
3131	SUNBATHE	zonnen	0.996212121212121	1.90180257372754	53793
3132	SURF	surfen	0.983333333333333	1.7410964891662	43699
3133	TALK (PHONE)	bellen	0.992831541218638	1.85483304437529	4488
3134	TYPE (ON SOMETHING)	typen	0.996078431372549	1.89986391656232	46381
3135	VACUUM (SOMETHING)	stofzuigen	0.995708154506438	1.89453143134207	42927
3138	STRAWBERRY	aardbei	0.996153846153846	1.90095663955188	504
3181	MUSTARD	mosterd	0.988188976377953	1.79633694888769	28779
319	LICK	likken	0.99250936329588	1.85056464643495	25971
323	FAT (ORGANIC SUBSTANCE)	vet	0.996212121212121	1.90180257372754	49024
3230	DECEIVE	bedriegen	0.995901639344262	1.89731114254809	4004
3231	DEITY	god	0.975206611570248	1.65904146049081	16860
3235	OPEN (STATE)	open	1	1.95996398454005	32140
3241	CORIANDER	koriander	0.980544747081712	1.71162943353059	23924
3247	KIWIFRUIT	kiwi	0.9921875	1.84633381999574	22797
325	FELT	vilt	0.979094076655052	1.69686992895217	49241
3251	MOLD (GET ROTTEN)	schimmel	1	1.95996398454005	39319
3304	PICTURE (PHOTOGRAPH)	foto	0.992727272727273	1.85344793727556	14391
3306	NAIL	slaan	0.996296296296296	1.90302688647484	40391
332	RAG	vod	0.907258064516129	1.21018039968657	49691
3328	ORANGE (COLOR)	oranje	0.996197718631179	1.90159337592032	32792
3330	LENTILS	linze	0.595833333333333	0.230225347111181	26048
3356	INCENSE	wierook	0.941422594142259	1.40072250185209	51958
3368	POWDER	poeder	0.992156862745098	1.84593281812702	34998
34	STAIRS	trap	0.98804780876494	1.79465199562545	45696
340	LASSO	lasso	0.985559566787004	1.76575582205293	25094
3405	RULER	liniaal	0.98501872659176	1.75966620250668	26004
342	HAY	hooi	0.981884057971015	1.72559505366283	19322
3423	DRILL	boor	0.995850622406639	1.89657678130406	6739
3446	PINK	roze	0.989208633093525	1.80866156793611	38429
3473	LONG (FOR SOMETHING)	verlangen	0.995850622406639	1.89657678130406	48195
3474	BE THIRSTY	dorsten	0.715789473684211	0.53883603027845	11403
3475	SUFFICE	genoegen	0.99288256227758	1.85551210900349	15820
3534	BEG	bedelen	1	1.95996398454005	3926
3544	WAVE (VERB)	zwaaien	0.992	1.8438843248296	54036
3545	WATERY	waterig	0.981132075471698	1.71771256365383	51058
356	SHEARS	schaar	1	1.95996398454005	38995
3604	LIGHT BLUE	lichtblauw	0.996336996336996	1.9036198863862	25758
3620	SLEEPY	slaperig	0.987551867219917	1.78877255700908	40504
3625	HEADACHE	hoofdpijn	0.996031746031746	1.89918860415455	19231
363	DWELL (LIVE, RESIDE)	wonen	1	1.95996398454005	52417
3634	STUBBORN	koppig	0.992619926199262	1.85202564656831	23878
367	RIDE	paardrijden	0.995798319327731	1.89582496704706	33290
3675	ZEBRA	zebra	1	1.95996398454005	52887
3701	HOLLOW	hol	0.996350364963504	1.90381481351013	19044
3702	SLIPPERY	glad	1	1.95996398454005	16691
3703	STICKY	kleverig	0.992753623188406	1.85379764219964	23066
3707	BEIGE	beige	0.960573476702509	1.53448494470154	4260
3710	CLEAR (TO SEE)	duidelijk	0.996336996336996	1.9036198863862	11907
3711	TIE (NOUN)	stropdas	0.98744769874477	1.78754545453439	43354
372	POINTED	puntig	0.972093023255814	1.63037030948202	36245
3725	AVOCADO	avocado	0.937007874015748	1.37321653964602	3230
3726	BROCCOLI	broccoli	0.991902834008097	1.84261929059343	7330
3727	CELERY	selderij	0.952380952380952	1.47402005885852	39882
3730	APRICOT	abrikoos	0.987234042553191	1.78503697782154	610
3744	INTERPRETER	tolk	0.995983935742972	1.89849791566398	45281
3748	DROP (OF A LIQUID)	drop	0.992217898832685	1.84673199488188	11771
3750	KHAKI	kaki	0.928571428571429	1.32336421645506	21777
3751	BRIGHT YELLOW	knalgeel	0.967272727272727	1.58846239428306	23261
3752	LILAC	lila	0.934027777777778	1.35522079181349	25978
3753	MAGENTA	magenta	0.884	1.1021418677444	26801
3754	TRANSPARENT	doorzichtig	1	1.95996398454005	11354
3755	MOUNTAINOUS	bergachtig	0.985611510791367	1.76634414603174	4718
3756	FLORAL	gebloemd	0.940074906367041	1.39221375771839	15046
3757	MUGGY	benauwd	0.992932862190813	1.85618241416547	4569
3758	WINDY	winderig	0.98828125	1.79744107394942	52123
3759	FOGGY	mistig	0.992537313432836	1.85093361206433	28323
376	FRAGRANT	geurig	0.973484848484849	1.64302003593181	16254
3761	EMOTIONAL	emotioneel	0.989583333333333	1.81326040816218	12715
3762	SAFE	veilig	0.992217898832685	1.84673199488188	47481
377	LOUD	luid	0.996350364963504	1.90381481351013	26507
378	PINCH	knijpen	1	1.95996398454005	23345
379	BLUNT	stomp	1	1.95996398454005	42973
3803	RASPBERRY	framboos	0.992217898832685	1.84673199488188	14441
3812	COWARDLY	laf	0.992673992673993	1.85274153330972	24846
3815	ALMOND	amandel	0.985559566787004	1.76575582205293	2226
3841	WINDMILL	windmolen	0.99288256227758	1.85551210900349	52137
3843	BUT	maar	0.987854251012146	1.79234997264647	26711
3857	EGGSHELL	eierschaal	0.973913043478261	1.64696511035885	12455
3858	CONFUSED	verward	0.996323529411765	1.90342359907808	48830
3884	PATIENT	geduldig	0.995967741935484	1.89826417798707	15202
418	FOR A LONG TIME	lang	0.99581589958159	1.8960775493508	24989
45	EVIL	kwaad	0.996363636363636	1.9040083945599	24571
474	DRESS	jurk	0.995884773662551	1.89706825696033	21609
48	BE SILENT	stil	0.991596638655462	1.83865200752149	42804
487	SHY	schuw	0.975609756097561	1.66285500294264	39722
