CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SINGAPORE_ENGLISH_FREQUENCY	SINGAPORE_ENGLISH_FREQUENCY_ZIPF	SINGAPORE_ENGLISH_CD	SINGAPORE_ENGLISH_CD_PERCENTAGE	LINE_IN_SOURCE
1374	RING	ring	568	4.25949341141886	329	0.0174138569840682	41976
1375	WINDOW	window	1765	4.75137184426534	691	0.0365743926321918	55465
1376	NOW	now	62515	6.3003723275267	13930	0.737310114857355	33543
1377	VISIT	visit	3741	5.07748492818778	2389	0.126448949346319	54314
1378	SPOON	spoon	209	3.82660043975771	132	0.00698671465622188	47027
1379	TELEPHONE	telephone	154	3.69471284319408	122	0.00645741809135659	49764
138	BATHE	bathe	166	3.72709761617138	119	0.006298629121897	4160
1380	TOOTH	tooth	111	3.55359916769397	82	0.00434023183189541	51056
1381	SHOE	shoe	1409	4.65360025767917	540	0.0285820145027259	44891
1382	NEEDLE (FOR SEWING)	needle	50	3.21195132112173	34	0.001799608320542	32786
1383	GRANDFATHER	grandfather	654	4.32062244501557	318	0.0168316307627163	20213
1384	SECOND	second	10245	5.51493549656411	5084	0.269094373577515	43808
1385	PEPPER	pepper	346	4.04471061981467	183	0.00968612713703488	36206
1386	LION	lion	294	3.97420316100196	152	0.00804530778595247	28362
1387	ARRIVE	arrive	709	4.35563949374287	538	0.0284761551897528	2652
1388	SHADE	shadow	99	3.50438114502379	69	0.00365214629757053	44388
1389	TOE	toe	85	3.43887959626736	63	0.00333456835865135	50928
139	GUMS	gums	3	2.10644113635175	3	0.000158788969459588	20661
1390	WRONG	wrong	6454	5.31427739162623	3246	0.171809664955274	55875
1391	TOWN	town	727	4.36651252433683	481	0.0254591647700206	51224
1392	LOUSE	lice	2	1.98150239974345	2	0.000105859312973059	28138
1393	HORN (ANATOMY)	horn	74	3.37944240841549	54	0.00285820145027259	22387
1394	BONE	bone	224	3.85656366313515	141	0.00746308156460065	5548
1395	ROUND	round	1254	4.60302487084085	804	0.0425554438151696	42382
1396	SHARP	sharp	225	3.85848958417119	167	0.00883925263325041	44588
1398	DRY	dry	668	4.32980726279161	373	0.0197427618694755	14368
1399	CLAY	clay	82	3.42345923739987	47	0.00248769385486688	8760
14	YOKE	yoke	6	2.34947918503805	5	0.000264648282432647	56278
140	PADDY FIELD	paddy	22	2.86610898104139	13	0.000688085534324882	35134
1400	THIN (SLIM)	skinny	238	3.88277904597193	152	0.00804530778595247	45694
1401	DRINK	drink	3765	5.08026146070444	1501	0.0794474143862806	14278
1402	BREAST	breast	151	3.68622473296856	83	0.00439316148838194	5969
1403	BITE	bite	406	4.11397555424901	265	0.0140263589689303	5069
1404	STRAIGHT	straight	2378	4.88077558706106	1484	0.0785476102260096	47829
1405	NAME	name	17227	5.74061600811435	8854	0.468639178531731	32483
1406	FAR	far	5053	5.20801638260769	2786	0.147462022971471	17089
1407	BREATHE	breathe	255	3.91262111033564	170	0.00899804160271	5976
1408	HEAR	hear	6745	5.33342748187697	3301	0.174720796062034	21563
1409	SEE	see	67537	6.33392934076908	12693	0.671836129783518	43871
1411	LIE (REST)	lie	730	4.36829852198165	465	0.0246122902662362	28158
1412	RUDE	rude	1118	4.55321123155214	658	0.0348277139681363	42494
1413	PLAY	play	9154	5.46603949366151	2522	0.133488593659027	37135
1414	SQUEEZE	squeeze	227	3.86231599202425	171	0.00905097125919653	47168
1416	SIT	sit	2973	4.97772210920973	1583	0.083787646218176	45544
1417	KILL	kill	1070	4.53417061585565	561	0.029693537288943	26706
1418	DIG	dig	242	3.8899874186221	143	0.0075689408775737	13054
1419	FEAR (BE AFRAID)	fear	2082	4.82307041497154	824	0.0436140369449002	17305
1420	COUNT	count	1984	4.80214165612293	1306	0.0691261313714074	10660
1421	SUCK	suck	264	3.9276270189606	206	0.0109035092362251	48301
1422	BE ALIVE	live	5529	5.24710627632849	2540	0.134441327475785	28465
1423	FIGHT	fight	1552	4.69555260075235	784	0.0414968506854391	17591
1424	YELLOW	yellow	3696	5.0722305955969	964	0.0510241888530143	56162
1425	GREEN	green	6950	5.34642843353343	1361	0.0720372624781665	20341
1426	EXPENSIVE	expensive	5456	5.24133509880694	2661	0.140845815910655	16599
1427	BEAUTIFUL	beautiful	977	4.49471999981139	539	0.0285290848462393	4320
1428	BURNING	burning	181	3.76445253300887	134	0.00709257396919494	6529
1429	FULL	full	7000	5.34954122267574	4433	0.234637167204785	18873
143	HUMID	humid	70	3.35563949374287	56	0.00296406076324565	22691
1430	STAR	star	1585	4.70468432800538	892	0.0472132535859842	47392
1431	FREEZE	freeze	168	3.73226784963747	113	0.00598105118297782	18634
1432	CUT	cut	3221	5.01250668110699	1792	0.0948499444238607	11452
1433	HIT	hit	2549	4.91092132545775	1564	0.082781982744932	22057
1434	STAB	stab	94	3.48210475031264	69	0.00365214629757053	47244
1435	HUNT	hunt	185	3.77389408924171	136	0.007198433282168	22743
1436	SCRATCH	scratch	239	3.8845923867354	178	0.00942147885460223	43593
1437	SPLIT	split	913	4.46532734075762	656	0.0347218546551633	46970
1438	FOOL	fool	75	3.38519473730458	60	0.00317577938919176	18241
1439	SWIM	swim	661	4.32523913446349	354	0.0187370983962314	48939
144	MACHINE	machine	1677	4.72917310151647	894	0.0473191128989573	29113
1440	SPIT	spit	95	3.48665237806336	64	0.00338749801513788	46939
1441	FLY (MOVE THROUGH AIR)	fly	1613	4.71228467540984	909	0.0481130577462552	18137
1442	STAND	stand	2329	4.87173706604981	1330	0.0703964431270841	47352
1443	WALK	walk	4299	5.13784960060338	1982	0.104906579156301	54642
1446	COME	come	24008	5.88475521663741	8265	0.437463610861166	9354
1447	GIVE	give	27237	5.93955636056807	10056	0.53226062562854	19707
1448	HOLD	hold	3761	5.07979993623815	2267	0.119991531254962	22154
1449	RUB	rub	107	3.53780490051074	64	0.00338749801513788	42467
145	SORROWFUL	sorrowful	1	1.80541114068777	1	0.0000529296564865294	46537
1450	ROOM	room	16718	5.72759144279966	4067	0.215264912930715	42284
1451	SMILE	smile	815	4.41607130377765	440	0.0232890488540729	46011
1452	PUSH	push	1893	4.78176111969105	1057	0.0559466469062616	39243
1453	WASH	wash	981	4.49649263281074	457	0.0241888530143439	54795
1454	WIPE	wipe	207	3.82244447998655	152	0.00804530778595247	55523
1455	PULL	pull	1020	4.5134068871107	672	0.0355687291589478	39084
1456	THROW	throw	1675	4.72865515931805	946	0.0500714550362568	50541
1457	SEW	sew	69	3.34947918503805	45	0.00238183454189382	44312
1458	SAY	say	74978	6.37932078893304	12797	0.677340814058117	43301
1459	IF	if	154539	6.6934220529328	17991	0.95225744984915	23106
146	SUGAR CANE	sugarcane	12	2.61832449733063	9	0.000476366908378765	48361
1460	IN	in	258634	6.91706844081304	18484	0.97835177049701	23520
1461	AT	at	105746	6.52864920048528	16923	0.895728576721537	3009
1462	POT	pot	360	4.06188834692945	202	0.0106917906102789	37818
1463	DRUNK	drunk	295	3.97567285608273	169	0.00894511194622347	14363
1464	LADDER	ladder	113	3.56128599636026	90	0.00476366908378765	27323
1465	BOX	box	1604	4.70985618176468	843	0.0446197004181443	5791
1466	EXACT	exact	951	4.48301809340827	791	0.0418673582808448	16356
1467	CIRCLE	circle	3855	5.09051817025458	749	0.0396443127084105	8572
1468	LOOK FOR	search	1239	4.59780283018603	871	0.0461017307997671	43749
1469	WEEK	week	7185	5.36086835789242	3663	0.193881331710157	55006
1470	FOLD	fold	125	3.60475169014135	98	0.00518710633567988	18183
1471	WINTER	winter	675	4.33432784096543	368	0.0194781135870428	55514
1472	KEY	key	1976	4.80038781433746	1262	0.0667972264860001	26556
1473	FIST	fist	35	3.06068364579108	29	0.00153496003810935	17817
1474	SEA	sea	1932	4.79061299905235	963	0.0509712591965278	43716
1475	COMB	comb	49	3.20335114935981	34	0.001799608320542	9330
1476	CHAIR	chair	1257	4.60406178613304	508	0.0268882654951569	7771
1477	KEEP	keep	11744	5.57423416613742	4695	0.248504737204256	26399
1478	WITHOUT	without	6143	5.29283235204725	3190	0.168845604192029	55583
1479	DOLPHIN	dolphin	83	3.42866043108567	37	0.00195839729000159	13895
1480	BODY	body	2391	4.88314232034017	1100	0.0582226221351823	5440
1481	HAMMER	hammer	71	3.36171364145506	43	0.00227597522892076	20990
1482	SHOULDER	shoulder	271	3.93895004905799	198	0.0104800719843328	45010
1483	NINE	nine	11647	5.57063250699275	5545	0.293494945217806	33211
1484	OIL (ORGANIC SUBSTANCE)	oil	1180	4.57663104263731	417	0.0220716667548828	34014
1485	BELOW OR UNDER	below	4205	5.1282504133741	1851	0.0979727941565659	4538
1487	POUR	pour	229	3.86610898104139	161	0.00852167469433123	37870
1488	FAUCET	tap	848	4.43328883526774	530	0.0280527179378606	49434
1489	CLOUD	cloud	293	3.97272847543595	186	0.00984491610649447	8917
149	ITCHY	itchy	88	3.4537711516687	61	0.00322870904567829	25010
1490	RAT	rat	152	3.68907257584139	79	0.00418144286243582	39954
1491	MOUSE	mouse	200	3.80757720244428	106	0.00561054358757212	31876
1492	DUMB	dumb	315	4.0040682276422	194	0.0102683533583867	14449
1493	ONE	one	202217	6.81020095578789	18523	0.980416027099984	34154
1494	DIE	die	3030	4.98596708139141	1296	0.0685968348065421	12999
1495	HAPPY	happy	7135	5.35783598639186	2998	0.158683110146615	21175
1496	GRANDMOTHER	grandmother	794	4.40474827368026	411	0.0217540888159636	20223
1497	POSTCARD	postcard	8	2.45862365446312	6	0.000317577938919176	37787
1498	TWO	two	86600	6.44190405196001	16278	0.861588948287726	52123
1499	JUICE	juice	544	4.24077764730044	290	0.0153496003810935	25874
15	OTTER	otter	6	2.34947918503805	3	0.000158788969459588	34580
150	WORRY	worry	4212	5.12897260415064	2328	0.12322024030064	55773
1500	FOUR	four	31808	6.0069311611507	10594	0.560736780818292	18487
1501	BORE	bore	18	2.78313474597662	16	0.00084687450378447	5655
1502	GOAT	goat	319	4.0095311233437	108	0.00571640290054518	19891
1503	SALIVA	saliva	64	3.31729450166665	50	0.00264648282432647	42887
1504	FLY (INSECT)	housefly	7	2.40747113201574	5	0.000264648282432647	22509
1505	SPERM	sperm	25	2.91935449299461	16	0.00084687450378447	46858
1506	MEASURE	measure	388	4.0943307463495	301	0.0159318266024454	30211
1507	FRUIT	fruit	695	4.34699038463435	357	0.018895887365691	18786
1508	KING	king	794	4.40474827368026	514	0.0272058434340761	26784
1509	MOSQUITO	mosquito	84	3.43380007073808	55	0.00291113110675912	31777
151	RAZOR	razor	14	2.68047240407947	10	0.000529296564865294	40037
1510	CHIN	chin	146	3.67169847977197	94	0.00497538770973376	8260
1511	ROOSTER	rooster	27	2.95153917636601	15	0.000793944847297941	42298
1512	RISE (ONESELF)	arise	98	3.50001633962134	89	0.00471073942730112	2560
1514	HEN	hen	155	3.69750574337825	85	0.004499020801355	21764
1515	TEN	ten	20642	5.81915395758985	7925	0.419467527655746	49842
1517	WASP	wasp	7	2.40747113201574	5	0.000264648282432647	54810
1518	STUPID	stupid	1776	4.75406857282909	747	0.0395384533954375	48078
1519	RUN	run	3932	5.09910509143354	1972	0.104377282591436	42556
1520	CRUSH	crush	178	3.75723417600368	109	0.0057693325570317	11195
1521	SEEM	seem	963	4.48845817892662	775	0.0410204837770603	43888
1522	SOCK	sock	273	3.94213170784418	161	0.00852167469433123	46264
1523	FORGET	forget	2187	4.84442846268519	1385	0.0733075742338432	18354
1524	WINE	wine	772	4.39256063894212	303	0.0160376859154184	55480
1525	COAST	coast	602	4.28469845716394	330	0.0174667866405547	9011
1526	MEAL	meal	4883	5.19315680029664	2145	0.113534113163606	30181
1527	TICK	tick	195	3.79663721638027	120	0.00635155877838353	50615
1528	FORGIVE	forgive	157	3.70303823197822	101	0.00534589530513947	18362
1529	LAST (FINAL)	last	20142	5.8085052977567	7086	0.375059545863547	27557
153	GREY	grey	2596	4.91885309465309	772	0.0408616948076007	20384
1530	BOWL	bowl	709	4.35563949374287	407	0.0215423701900175	5782
1531	BRANCH	branch	896	4.45717358806788	619	0.0327634573651617	5878
1532	SHEAR	shear	1	1.80541114068777	1	0.0000529296564865294	44652
1533	BE HUNGRY	hungry	1491	4.67814996816044	692	0.0366273222886783	22739
1534	FEVER	fever	223	3.85462916335795	153	0.008098237442439	17504
1535	SWORD	sword	131	3.62495507622964	99	0.00524003599216641	48987
1536	UNDERSTAND	understand	19532	5.79515009509035	7502	0.397078282961944	52708
1537	SPRINGTIME	spring	405	4.11290717860099	240	0.0127031175567671	47090
1538	SCORPION	scorpion	30	2.99574283885806	17	0.000899804160271	43553
1539	BASKET	basket	380	4.08530612069941	246	0.0130206954956862	4127
1540	EYELASH	eyelash	13	2.65050918070203	10	0.000529296564865294	16789
1541	CULTIVATE	cultivate	91	3.46816897236935	77	0.00407558354946276	11303
1542	ACCOMPANY	accompany	176	3.7523544113856	165	0.00873339332027735	293
1543	SNAIL	snail	36	3.07258286909079	22	0.00116445244270365	46084
1544	SOMETIMES	sometimes	11427	5.5623513767345	4301	0.227650452548563	46453
1545	HOST	host	332	4.02682537853011	229	0.0121208913354152	22446
1546	TWICE	twice	1127	4.55669024467112	848	0.0448843487005769	52093
1547	SOUP	soup	1802	4.76037687174619	657	0.0347747843116498	46585
1548	UGLY	ugly	408	4.11610445303113	248	0.0131265548086593	52241
1549	TRIBE	tribe	19	2.80541114068777	16	0.00084687450378447	51632
155	CHOP	chop	484	4.19012288362606	273	0.0144497962208225	8381
1550	PREVENT	prevent	685	4.34070526073054	523	0.0276822103424549	38315
1551	FEMALE	female	672	4.33239620924777	386	0.0204308474038003	17395
1552	GLOOMY	gloomy	24	2.90232115369583	22	0.00116445244270365	19829
1553	MALE	male	517	4.21871090476903	323	0.017096279045149	29372
1554	MAN	man	8446	5.43108363920644	2181	0.115439580797121	29439
1555	CHAMELEON	chameleon	5	2.28253239540744	4	0.000211718625946118	7800
1556	YOLK	yolk	77	3.39647574771427	41	0.0021701159159477	56282
1557	BEGINNING	beginning	509	4.21195132112173	403	0.0213306515640713	4429
1558	SIMILAR	similar	2598	4.9191874245248	1795	0.0950087333933203	45373
1559	MONEY	money	27336	5.94113199779644	5764	0.305086539988355	31573
156	RED	red	7373	5.37208427829389	1713	0.0906685015614249	40471
1560	FACE	face	4792	5.18498857401558	2181	0.115439580797121	16839
1561	ARMY	army	1256	4.60371642270975	584	0.0309109193881332	2615
1562	MIND	mind	8899	5.4537711516687	3961	0.209654369343143	30952
1563	PYTHON	python	14	2.68047240407947	10	0.000529296564865294	39309
1564	LAZY	lazy	1529	4.68907257584139	706	0.0373683374794898	27726
1565	HEAVEN	heaven	199	3.80541114068777	133	0.00703964431270841	21628
1566	GUN	gun	254	3.91092132545775	135	0.00714550362568147	20663
1567	DOOR	door	4256	5.13348479520093	1270	0.0672206637378923	13976
1568	ARRANGE	arrange	1630	4.71683510606407	1090	0.057693325570317	2634
1569	CHEESE	cheese	1568	4.70000408861073	625	0.0330810353040809	8063
157	DYE	dye	62	3.30372169447737	42	0.00222304557243423	14573
1570	EQUAL	equal	658	4.3232665596178	376	0.019901550838935	15881
1571	SELL	sell	5509	5.24553274387558	2130	0.112740168316308	44004
1572	SURPRISED	surprised	826	4.42188665457634	601	0.0318107235484042	48724
1573	SWELL	swell	8	2.45862365446312	7	0.000370507595405706	48921
1574	FLOAT	float	237	3.8809581020803	137	0.00725136293865453	18031
1575	COCKROACH	cockroach	295	3.97567285608273	147	0.00778065950351982	9059
1577	AND	and	521252	7.221429712535	18852	0.997829884084052	1857
1578	IGUANA	iguana	13	2.65050918070203	7	0.000370507595405706	23143
1579	BE	be	189775	6.78262243358602	18372	0.972423648970518	4251
158	PUT ON	clothe	11	2.58356239107142	8	0.000423437251892235	8909
1580	ONLY	only	42604	6.13384171466608	12031	0.636796697189435	34191
1581	ALLIGATOR	alligator	18	2.78313474597662	7	0.000370507595405706	1442
1583	BRAIN	brain	1041	4.5222488639873	560	0.0296406076324565	5851
1584	BLISTER	blister	19	2.80541114068777	12	0.000635155877838353	5237
1585	SLEEP	sleep	3488	5.0470821144719	1337	0.0707669507224898	45813
1587	SMELL (STINK)	stink	22	2.86610898104139	20	0.00105859312973059	47706
1588	TURN	turn	7993	5.40714528894788	2153	0.113957550415498	52006
1589	HUMMINGBIRD	hummingbird	17	2.7596536501271	4	0.000211718625946118	22704
1590	WAIT (FOR)	wait	16899	5.73226784963747	4683	0.247869581326417	54591
1591	UP	up	60376	6.28525267511177	14462	0.765468692108188	53333
1592	CHEST	chest	112	3.55745958850721	84	0.00444609114486847	8138
1593	DEEP	deep	1128	4.55707508694876	714	0.037791774731382	12116
1594	FLOUR	flour	158	3.70577826934424	79	0.00418144286243582	18073
1595	SOUTH	south	769	4.39087187019627	470	0.0248769385486688	46606
1596	LOCK	lock	828	4.42293567557407	514	0.0272058434340761	28578
1597	AIRPLANE	airplane	200	3.80757720244428	175	0.00926268988514265	1155
1598	NORTH	north	1210	4.58752528816684	640	0.0338749801513788	33443
1599	WORD	word	3658	5.0677435545104	1378	0.0729370666384375	55701
16	SLED	sled	2	1.98150239974345	2	0.000105859312973059	45806
160	SET (HEAVENLY BODIES)	set	6207	5.29733285327392	3415	0.180754776901498	44263
1600	SKIRT	skirt	485	4.19101741428609	279	0.0147673741597417	45708
1601	WEAK	weak	433	4.1418708745363	317	0.0167787011062298	54919
1602	WAKE UP	waken	3	2.10644113635175	3	0.000158788969459588	54623
1603	MOSQUE	mosque	99	3.50438114502379	68	0.003599216641084	31775
1604	TEMPLES	temples	79	3.40747113201574	53	0.00280527179378606	49826
1605	SKULL	skull	19	2.80541114068777	15	0.000793944847297941	45722
1606	INSIDE	inside	7599	5.38519473730458	3261	0.172603609802572	24166
1607	HATE	hate	2367	4.87876284307467	1012	0.0535648123643678	21364
1608	LISTEN	listen	2410	4.88657835540125	1177	0.0622982056846451	28409
1609	IDEA	idea	3611	5.06212888666526	1987	0.105171227438734	23034
161	MISS (A TARGET)	miss	5206	5.22096872269949	2728	0.144392102895252	31213
1610	PROSTITUTE	prostitute	14	2.68047240407947	9	0.000476366908378765	38811
1611	INVITE	invite	489	4.19457722505231	349	0.0184724501137988	24683
1612	LETTER	letter	1189	4.57992810641632	771	0.0408087651511142	28015
1613	COLOR	color	1831	4.76730661435562	396	0.0209601439686656	9284
1614	SUMMIT	summit	51	3.22038448865859	34	0.001799608320542	48470
1615	ESCAPE	escape	732	4.36948511966492	359	0.0190017466786641	16030
1616	CLOTH	cloth	396	4.10317165178691	192	0.0101624940454136	8908
1617	GRANDCHILD	grandchild	32	3.02289508490168	27	0.00142910072513629	20202
1618	GRANDSON	grandson	62	3.30372169447737	34	0.001799608320542	20234
1619	GRANDDAUGHTER	granddaughter	44	3.15759365879914	22	0.00116445244270365	20207
162	HICCOUGH	hiccough	1	1.80541114068777	1	0.0000529296564865294	21888
1620	SON	son	2838	4.95754653754965	1253	0.0663208595776213	46464
1621	SNEEZE	sneeze	59	3.28253239540744	38	0.00201132694648812	46119
1622	SHIRT	shirt	2130	4.83296459473799	750	0.039697242364897	44851
1623	SPEAK	speak	3395	5.03534882659571	1698	0.0898745567141269	46730
1624	EMPTY	empty	963	4.48845817892662	564	0.0298523262584026	15417
1625	DEAD	dead	992	4.50133039351917	548	0.0290054517546181	11877
1626	EXPLAIN	explain	2444	4.89266000848343	1648	0.0872280738898005	16625
1627	CHAIN	chain	286	3.96226304175778	201	0.0106388609537924	7761
1628	SQUIRREL	squirrel	42	3.13784960060338	19	0.00100566347324406	47184
1629	EVENING	evening	1162	4.56996085975224	914	0.0483777060286879	16268
163	BLACK	black	5089	5.21109892736055	1762	0.0932620547292648	5101
1631	FAST	fast	3740	5.077368853222	2022	0.107023765415762	17181
1632	FLOOR	floor	2537	4.90887276278248	1292	0.068385116180596	18049
1633	FLAT	flat	14590	5.66846620248265	2077	0.109934896522522	17918
1634	HUNDRED	hundred	29558	5.97507088253318	8329	0.440851108876303	22729
1635	OBEY	obey	24	2.90232115369583	22	0.00116445244270365	33741
1636	MOTIONLESS	motionless	8	2.45862365446312	8	0.000423437251892235	31809
1637	AUTHORITY	authority	186	3.77622275156029	137	0.00725136293865453	3268
1638	TRUTH	truth	477	4.18380904163591	324	0.0171492087016355	51830
1639	BEER	beer	414	4.12242924173588	223	0.0118033133964961	4396
164	KANGAROO	kangaroo	51	3.22038448865859	33	0.00174667866405547	26160
1640	SIBLING	sibling	383	4.08871236939132	243	0.0128619065262266	45178
1641	SILK	silk	23	2.8845923867354	13	0.000688085534324882	45334
1642	NIECE	niece	228	3.86421662736368	111	0.00587519187000476	33124
1643	COUSIN	cousin	723	4.36411971122094	392	0.0207484253427195	10738
1644	RELATIVES	relatives	423	4.13174700161652	331	0.0175197162970412	40905
1645	SHORT	short	5036	5.2065530958815	2788	0.147567882284444	44959
1646	GIRL	girl	5583	5.2513265546389	1430	0.075689408775737	19685
1647	FOAL	pony	28	2.96677914292275	22	0.00116445244270365	37522
165	WALLABY	wallaby	3	2.10644113635175	3	0.000158788969459588	54655
1650	WATCH	watch	8295	5.42324988840478	2243	0.118721219499285	54834
1651	TEAR (OF EYE)	tear	289	3.96677914292275	193	0.0102154237019002	49634
1652	INSTEAD	instead	6516	5.31842886601939	4066	0.215211983274229	24254
1653	BLIND	blind	862	4.440391940739	411	0.0217540888159636	5213
1654	LIGHTNING	lightning	167	3.72969042674965	69	0.00365214629757053	28223
1655	BLINK	blink	42	3.13784960060338	27	0.00142910072513629	5227
1656	NEVER	never	20336	5.8126680336529	4609	0.243952786746414	33001
1657	TRUE	true	15244	5.68750857372519	3533	0.187000476366908	51794
1659	DOLL	doll	163	3.71922499307149	91	0.00481659874027418	13882
166	MAINLAND	mainland	42	3.13784960060338	28	0.00148203038162282	29267
1661	STRAIT	strait	19	2.80541114068777	13	0.000688085534324882	47848
1662	CAPE	cape	37	3.0841647416406	22	0.00116445244270365	7032
1663	BED	bed	2729	4.94054379206455	1313	0.0694966389668131	4353
1664	RAFT	raft	13	2.65050918070203	7	0.000370507595405706	39676
1665	BEAT	beat	501	4.20508486216881	332	0.0175726459535278	4297
1666	MUTE	mute	66	3.33045594772462	44	0.00232890488540729	32267
1667	HOLE	hole	367	4.07022896369731	255	0.013497062404065	22163
1668	GRIEF	grief	48	3.19457722505231	29	0.00153496003810935	20393
1669	ANCESTORS	ancestor	18	2.78313474597662	15	0.000793944847297941	1844
167	MAIL	mail	1592	4.70659692082492	1128	0.0597046525168052	29254
1671	TOWER	tower	324	4.01626450600267	178	0.00942147885460223	51219
1672	WRITE	write	2439	4.89177097136252	1360	0.07198433282168	55866
1673	ARM	arm	456	4.16429734509364	259	0.0137087810300111	2587
1674	POOR	poor	1735	4.74393086586427	895	0.0473720425554438	37579
1675	PROMISE	promise	382	4.08757991899242	292	0.0154554596940666	38663
1676	ALWAYS	always	21874	5.84432920671814	5684	0.300852167469433	1582
1678	HUT	hut	147	3.67464286041875	97	0.00513417667919335	22805
1679	LOAD	load	182	3.76683223475422	147	0.00778065950351982	28525
168	REST	rest	3682	5.07058286387871	2390	0.126501879002805	41513
1680	HELMET	helmet	110	3.54970412381045	70	0.00370507595405706	21730
1681	WAIST	waist	73	3.37361286475477	53	0.00280527179378606	54588
1682	GUILTY	guilty	236	3.8791294910339	171	0.00905097125919653	20625
1683	BUSH	bush	404	4.11183616823846	185	0.00979198645000794	6567
1684	BUD	bud	41	3.12763043542169	34	0.001799608320542	6301
1685	AFTER	after	34254	6.0391051168792	10304	0.545387180437199	897
1686	BEHIND	behind	3117	4.99825725587661	1455	0.0770126501879003	4451
1687	PRAISE	praise	180	3.76205971989298	141	0.00746308156460065	37976
1688	FATE	fate	147	3.67464286041875	103	0.00545175461811253	17201
1689	SMOKE (INHALE)	smoking	776	4.39480216382471	388	0.0205367067167734	46032
169	IT	it	516760	7.21767087500325	18780	0.994018948817022	24988
1690	FENCE	fence	253	3.90921486164373	121	0.00640448843487006	17403
1691	FLEXIBLE	flexible	863	4.44089488750269	627	0.0331868946170539	17984
1692	FRIDAY	friday	1097	4.54498348513787	640	0.0338749801513788	18689
1693	THURSDAY	thursday	420	4.12866324085946	254	0.0134441327475785	50579
1694	WEDNESDAY	wednesday	478	4.18471665843836	294	0.0155613190070396	54993
1696	SURRENDER	surrender	81	3.41819499740751	54	0.00285820145027259	48731
1697	MONDAY	monday	910	4.46389952199679	575	0.0304345524797544	31559
1698	CURVED	curved	18	2.78313474597662	15	0.000793944847297941	11411
1699	SUNDAY	sunday	1206	4.58608841512114	669	0.0354099401894882	48494
17	EYELID	eyelid	26	2.93574490918278	11	0.000582226221351823	16793
1700	SATURDAY	saturday	1306	4.62065673260434	766	0.0405441168686815	43226
1702	HOLY	holy	216	3.84084087887232	141	0.00746308156460065	22205
1703	SIX	six	23209	5.87005628547971	8833	0.467527655745514	45588
1704	SEVEN	seven	15443	5.6931409379758	6919	0.366220293230297	44287
1705	EIGHT	eight	21100	5.82868418251063	7737	0.409516752236278	14986
1706	ELEVEN	eleven	3369	5.03201104589513	1631	0.0863282697295294	15123
1707	TWELVE	twelve	9484	5.48141848024847	3957	0.209442650717197	52079
1708	THIRTEEN	thirteen	1571	4.70083368672718	923	0.0488540729370666	50406
1709	FIFTEEN	fifteen	4765	5.18253518303423	2864	0.15159053617742	17579
1710	TWENTY	twenty	24422	5.89218015448616	8816	0.466627851585243	52085
1711	TELL	tell	17064	5.73648743763845	5475	0.289789869263749	49784
1712	OATH	oath	24	2.90232115369583	9	0.000476366908378765	33727
1713	EIGHTEEN	eighteen	2287	4.86383716514478	1443	0.0763774943100619	14987
1714	NINETEEN	nineteen	2896	4.96632964022755	1831	0.0969142010268353	33215
1715	THIRTY	thirty	11880	5.57923414090504	5372	0.284338114645636	50413
1716	FORTY	forty	5824	5.26967707472185	3060	0.16196474884878	18447
1717	FIFTY	fifty	12063	5.58587247354949	5417	0.28671994918753	17589
1718	SIXTY	sixty	4550	5.16248798053019	2458	0.130101095643889	45599
1719	BURY	bury	36	3.07258286909079	27	0.00142910072513629	6561
1720	SIGN	sign	8630	5.44044226163378	3698	0.195733869687186	45265
1721	SEVENTY	seventy	2658	4.92909948235536	1660	0.0878632297676388	44297
1722	EIGHTY	eighty	3487	5.04695762128432	2022	0.107023765415762	14994
1724	NINETY	ninety	3230	5.01371810304144	1875	0.0992431059122426	33221
1725	CORRECT (RIGHT)	correct	31992	6.00943611103343	7844	0.415180225480337	10529
1726	WET	wet	498	4.20248169064718	318	0.0168316307627163	55135
1727	THRESHOLD	threshold	81	3.41819499740751	64	0.00338749801513788	50508
1728	ROTTEN	rotten	40	3.11716500174353	30	0.00158788969459588	42368
1730	CHEEK	cheek	151	3.68622473296856	76	0.00402265389297623	8036
1732	SKY	sky	520	4.22121886832332	332	0.0175726459535278	45725
1733	RAINBOW	rainbow	103	3.52141448432257	74	0.00391679458000318	39721
1739	DECORATE	decorate	222	3.85268600807195	184	0.00973905679352141	12059
174	PROUD	proud	1480	4.674936203545	711	0.0376329857619224	38859
1740	PINE	pine	19	2.80541114068777	14	0.000741015190811412	36896
1741	ABOVE	above	2693	4.93477873641076	1892	0.100142910072514	138
1743	JOIN	join	2827	4.95586055014865	1548	0.0819351082411475	25700
1745	HIP	hip	129	3.61832449733063	94	0.00497538770973376	22013
1746	BLADDER	bladder	19	2.80541114068777	18	0.000952733816757529	5133
1747	CUSTOM	custom	128	3.61497085532304	92	0.0048695283967607	11430
1748	RIDGE	ridge	16	2.73483006640207	9	0.000476366908378765	41901
1749	TAKE	take	37668	6.08036523615229	11748	0.621817604403747	49258
175	BLOW (OF WIND)	blow	170	3.73737725541595	144	0.00762187053406023	5317
1750	CHOOSE	choose	8899	5.4537711516687	4324	0.228867834647753	8375
1751	BIRTHMARK	birthmark	1	1.80541114068777	1	0.0000529296564865294	5039
