CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_RT_MEAN	ENGLISH_RT_ZSCORE	ENGLISH_ACCURACY_PERCENTAGE	LINE_IN_SOURCE
636	MILL	mill	611.72972972973	-0.0960939255022975	0.973684210526316	42181
637	MOSS	moss	599.51282051282	-0.211249327139859	0.975	42579
639	MOUNTAIN	mountain	568.526315789474	-0.613170144315624	1.0	42624
64	PIN	pin	516.184210526316	-0.797122177982846	1.0	44651
640	MUD	mud	573.189189189189	-0.50370648584063	0.973684210526316	42685
641	MUSHROOM	fungus	627.138888888889	-0.0557594045519023	0.925	36837
642	MUSIC	music	534.368421052632	-0.647284513286703	1.0	42785
644	OAK	oak	527.72972972973	-0.734053693659123	0.973684210526316	43379
645	OCEAN	ocean	508.538461538462	-0.80636116532953	0.975	43433
646	ASH	ash	566.611111111111	-0.565452056121554	1.0	27860
647	PAINT (PIGMENTS)	lacquer	699.107142857143	0.360224877056001	0.75	40408
648	PAPER	paper	523.435897435897	-0.671134510924278	1.0	43977
649	PASTURE	pasture	596.594594594595	-0.245860428840124	0.925	44113
65	AMBUSH	ambush	599.216216216216	-0.139850306002352	0.925	27582
651	SEAL	seal	546.5	-0.588028112891577	0.975	48314
652	PLAIN	plain	546.974358974359	-0.558824832822748	0.975	44798
653	PLANT (VEGETATION)	plant	513.473684210526	-0.738201961454567	0.975	44835
654	PLASTIC	plastic	513.368421052632	-0.717394374556195	1.0	44853
655	POISON	poison	520.65	-0.68405524731475	1.0	45073
656	POLICE	police	510.725	-0.716046620132382	1.0	45092
657	PRICE	price	498.0	-0.764411948027769	0.975	45495
658	RAIN (PRECIPITATION)	rain	541.552631578947	-0.824740415568216	1.0	46285
659	REED	reed	632.366666666667	0.106413373231617	0.81578947368421	46642
66	KNEEL	kneel	610.105263157895	-0.175733832228176	1.0	40308
660	REEF	reef	541.757575757576	-0.482918992405324	0.85	46645
663	BAY	bay	586.828571428571	-0.335066472617372	0.947368421052632	28460
664	RESIN	pitch	545.315789473684	-0.673019993813751	1.0	44742
665	BEE	bees	575.5	-0.329933336829117	0.95	28592
666	RIVER	river	510.325	-0.781298789406802	1.0	47234
667	ROAD	road	520.75	-0.704761761266687	1.0	47242
668	ROCK	rock	512.527777777778	-0.848255119563752	0.973684210526316	47289
67	EMBERS	embers	699.54054054054	0.302068963283486	0.95	34855
670	ROOT	tuber	835.923076923077	0.858183332196928	0.368421052631579	53701
671	SAND	sand	547.473684210526	-0.568123169530962	1.0	47762
672	EARLY	early	545.025	-0.54566751251486	1.0	34660
673	SCHOOL	school	508.775	-0.721723013102437	1.0	48026
674	MOUTH	mouth	499.894736842105	-0.789238661420058	0.975	42648
675	FAECES (EXCREMENT)	shit	515.315789473684	-0.662872646389185	0.95	48876
676	SHIT (DEFECATE)	excrete	619.315789473684	-0.0775077305702608	0.95	35157
677	AXE	hatchet	625.222222222222	-0.00735309918398103	0.947368421052632	38479
678	BEARD	beard	531.891891891892	-0.682956856902852	0.973684210526316	28502
679	BRIGHT	bright	546.947368421053	-0.68765305222006	1.0	29819
68	TATTOO	tattoo	584.324324324324	-0.498222931211735	1.0	52311
680	BREAK (DESTROY OR GET DESTROYED)	break	571.486486486486	-0.49417950231567	0.973684210526316	29707
681	DESTROY	destroy	531.35	-0.551617929710778	1.0	33624
682	SIDE	side	549.923076923077	-0.625147173623705	1.0	49117
683	PERSON	human	549.216216216216	-0.594175953615379	0.973684210526316	39255
684	OWN	got	594.171428571429	-0.276387654410617	0.921052631578947	37611
685	DECIDE	decide	511.35	-0.614789755744994	1.0	33365
686	EASY	simple	502.820512820513	-0.809444707996055	0.975	49218
687	NOTHING	nothing	550.5	-0.497673212633368	1.0	43288
688	LUNG	lungs	581.378378378378	-0.528141800020546	0.973684210526316	41449
689	BETWEEN	between	545.794871794872	-0.538079403040896	0.975	28782
69	SOBER	sober	564.257142857143	-0.448079800182948	0.921052631578947	50044
690	BOTTOM	bottom	537.875	-0.638191966707058	1.0	29503
691	SEASON	season	507.184210526316	-0.725384536620843	0.975	48357
692	BRING	bring	520.222222222222	-0.639154733620049	0.973684210526316	29842
693	FROM	from	598.235294117647	-0.274065414481029	0.894736842105263	36723
694	GET	obtain	532.325	-0.633209510464491	1.0	43421
695	GO	goes	539.111111111111	-0.623024266566228	0.947368421052632	37528
696	STIR	stir	539.621621621622	-0.615963830498082	1.0	51159
698	WISE	wise	506.210526315789	-0.85369631552939	1.0	55341
699	SAD	sad	517.0	-0.796949144161822	0.973684210526316	47647
7	GATHER	gather	584.394736842105	-0.261978921203317	1.0	37105
70	BRACKISH	brackish	782.75	0.832396883354844	0.3	29597
700	CARRY	carry	541.888888888889	-0.653952855357369	0.973684210526316	30612
701	SLOW	slow	491.513513513513	-0.847951707536297	0.973684210526316	49664
702	CATCH	catch	515.972972972973	-0.8290154673258	0.973684210526316	30690
703	SOON	soon	548.783783783784	-0.585261140321666	0.973684210526316	50153
704	CLEAN	cleanness	605.628571428571	-0.194008801818281	0.9	31429
705	GO UP (ASCEND)	mount	584.921052631579	-0.478242441578807	1.0	42623
706	DARK	dark	551.205128205128	-0.568116054489936	0.975	33204
708	SHINE	shine	526.5	-0.682608117470868	0.95	48820
709	TEACH	teach	559.243243243243	-0.456723625927548	0.973684210526316	52342
710	WHEEL	wheel	525.621621621622	-0.68188139250406	1.0	55034
711	TALL	tall	525.368421052632	-0.699139344597218	1.0	52168
712	RICH	wealthy	579.25	-0.436174117727434	0.947368421052632	54858
713	STEAL	stealing	592.027027027027	-0.460931606635013	1.0	51001
714	SEED	seed	510.578947368421	-0.702976546263852	1.0	48396
715	SHOUT	yell	545.0	-0.553433572689544	0.95	55728
716	GROAN	groan	566.057142857143	-0.570154593994934	0.973684210526316	37894
717	SWEET	sweetness	601.410256410256	-0.254463964657014	1.0	51949
718	PAY	pay	508.894736842105	-0.869021153568694	1.0	44195
719	FIND	found	508.105263157895	-0.753063834728215	1.0	36467
72	CLAW	claw	569.225	-0.410447925193764	1.0	31414
720	GOOD LUCK	luck	536.421052631579	-0.48244685258861	0.975	41400
721	LOW	low	534.378378378378	-0.677408197650353	0.973684210526316	41379
722	ATTACK	attack	577.210526315789	-0.529232704181376	1.0	27956
723	PLACE (POSITION)	place	544.777777777778	-0.656736590983056	0.973684210526316	44780
724	READ	read	515.555555555556	-0.708549399875745	0.947368421052632	46485
726	WHILE	while	521.897435897436	-0.653720861796952	0.975	55082
727	WHICH	which	600.342105263158	-0.262519557960613	1.0	55076
728	FIRST	first	562.918918918919	-0.467871688037567	0.925	35797
729	DAWN	daybreak	622.757575757576	-0.1458860009022	0.868421052631579	33264
73	BEAK	beak	655.870967741935	0.101515477617314	0.868421052631579	28487
730	SNAKE	snake	494.594594594595	-0.791042486247064	0.975	49845
732	YOUR (SINGULAR)	yours	568.621621621622	-0.373287378763024	0.925	55793
733	EARN	earn	530.289473684211	-0.649609951167688	1.0	34665
734	MAKE	made	529.025641025641	-0.616616169788998	0.975	41524
735	OWL	owl	526.675	-0.684362056560209	1.0	43786
736	YARD	yard	516.85	-0.667851105643934	1.0	55689
737	LIGHT (IGNITE)	ignite	623.5	-0.190253680501265	0.975	39429
738	THING	thing	533.621621621622	-0.567579325867197	0.973684210526316	52638
739	FEED	feed	509.525	-0.759593220720986	1.0	35531
74	PUPPY	cub	602.733333333333	-0.102013906113864	0.75	32895
740	SHIP	ship	517.078947368421	-0.701223277376522	1.0	48837
741	DRIVE	drive	578.179487179487	-0.575973693368028	1.0	34374
742	END (OF SPACE)	end	524.0	-0.842385271364666	1.0	34898
744	EGG	egg	510.736842105263	-0.78326122089426	1.0	34777
745	SHELF	shelves	578.6	-0.43481182494355	1.0	48780
746	SHOP	shop	557.108108108108	-0.607785122173388	0.973684210526316	48917
748	SOW SEEDS	sow	662.64705882353	0.127378678576624	0.875	50245
749	ENTER	enter	530.945945945946	-0.631897908467347	0.973684210526316	34977
75	DISGRACE	disgrace	587.025	-0.216573063184769	1.0	33851
750	DROP	drop	521.166666666667	-0.757264869129888	0.973684210526316	34400
751	SHRUB	shrub	590.171428571429	-0.24332128179263	0.947368421052632	49048
752	STORE	store	539.128205128205	-0.656583012501848	1.0	51252
753	PUPIL (STUDENT)	pupil	625.473684210526	-0.32943884082302	1.0	45901
754	HURRY	hasten	654.516129032258	0.17498134827078	0.842105263157895	38467
755	DENY	deny	580.59375	-0.31887280064895	0.842105263157895	33541
756	DEPEND	depend	563.078947368421	-0.365159463957519	0.975	33544
757	BUTTON	button	510.575	-0.744794414662577	1.0	30279
758	HERON	egret	663.6	0.867196149338056	0.131578947368421	34790
759	SILVER	silver	527.611111111111	-0.70593040351241	0.947368421052632	49208
760	KNOT	knot	542.675	-0.529280446985332	1.0	40353
761	COVER	cover	574.125	-0.387607586928435	1.0	32452
762	OUTSIDE	outside	542.236842105263	-0.484047254024655	1.0	43746
763	SKIN	skin	499.871794871795	-0.819785635940217	1.0	49373
765	MOVE	move	581.918918918919	-0.379093850639826	0.973684210526316	42656
767	CORPSE	corpse	565.135135135135	-0.379846583486129	0.95	32307
768	LUNCH	lunch	529.625	-0.554839476307083	1.0	41436
769	ROOF	roof	567.026315789474	-0.408132128979914	0.975	47339
770	EARRING	earrings	591.947368421053	-0.288888039253694	1.0	34678
771	HAT	hat	585.675675675676	-0.430974858753826	0.925	38472
772	BELT	belt	511.105263157895	-0.825834710703479	1.0	28683
773	HAVE	had	557.272727272727	-0.513827061755961	0.921052631578947	38179
774	CABBAGE	cabbage	564.794871794872	-0.400606559486503	1.0	30320
775	TRUMPET	trumpet	529.65	-0.581977092338594	1.0	53662
777	FLUTE	flutes	584.5	-0.364608901892711	1.0	36165
778	SMOKE (EXHAUST)	smoke	571.974358974359	-0.466053152667837	1.0	49782
779	PART	part	560.722222222222	-0.507480334443411	0.95	44050
78	THAT	those	599.27027027027	-0.30243247776368	0.973684210526316	52681
780	OUR	ours	575.842105263158	-0.32969680558225	1.0	43646
782	DEFEAT	defeat	637.76923076923	-0.0582629733370454	0.975	33425
784	SNOW	snow	506.1	-0.796310784816697	1.0	49976
785	STRONG	strong	535.725	-0.65333993063871	1.0	51446
787	SAIL	sail	546.0	-0.65083068326254	1.0	47685
788	SOAP	soap	535.921052631579	-0.589938716276578	0.975	50029
789	PEOPLE	nation	548.810810810811	-0.533876242915466	0.973684210526316	42912
79	WASTE	waste	499.95	-0.800634458520872	1.0	54785
790	READY	ready	501.125	-0.79055976947308	1.0	46495
791	STRANGER	stranger	577.526315789474	-0.451632768563583	1.0	51330
792	BOIL (OF LIQUID)	boiling	574.525	-0.425659039413598	1.0	29318
794	PEN	pen	513.051282051282	-0.67736288279291	0.975	44325
795	TROUT	trout	596.275	-0.258867944236148	1.0	53632
796	NIPPLE	teat	728.705882352941	0.466168354499574	0.473684210526316	52380
797	TESTICLES	scrotum	754.611111111111	0.728477850655104	0.925	48224
798	JAW	jawbone	684.611111111111	0.249883568856286	0.973684210526316	39830
799	WRIST	wrist	556.540540540541	-0.466838301387199	0.973684210526316	55625
8	CURSE	curse	515.358974358974	-0.69084121045344	0.975	33002
801	RIB	ribs	564.916666666667	-0.443770996846557	0.947368421052632	47091
803	ANKLE	ankle	582.55	-0.398605975717801	1.0	27639
804	WOMB	womb	576.820512820513	-0.276415456565822	0.975	55422
805	SPINE	backbone	611.135135135135	-0.106131532645263	0.973684210526316	28088
806	BLANKET	blanket	566.025641025641	-0.517154168461115	0.975	28998
807	SKILLED	skilled	571.236842105263	-0.47514489523682	1.0	49358
808	DRIP (FALL IN GLOBULES)	drip	624.076923076923	-0.263936972647061	0.975	34370
809	TROUSERS	pants	538.289473684211	-0.583496015225488	1.0	43970
81	FATHOM	fathom	681.903225806452	0.401249895327425	0.775	35461
810	LOCUST	locust	697.575757575758	0.352971411614132	0.868421052631579	41189
811	SOUL	soul	531.142857142857	-0.699541073365974	0.947368421052632	50206
812	SLAVE	slave	496.815789473684	-0.766396943146646	0.975	49497
813	DO	did	538.325	-0.664495792416636	1.0	33703
816	HALF	half	509.611111111111	-0.847170211940345	0.947368421052632	38234
817	THEY	they	539.4	-0.515231708857518	1.0	52615
818	WILLOW	willow	593.361111111111	-0.461801638795942	0.973684210526316	55254
819	STOMACH	stomach	536.0	-0.663284153607599	1.0	51210
82	ANGER	anger	532.368421052632	-0.660862042879712	1.0	27623
820	LAMB	lamb	519.95	-0.690966497608296	1.0	40453
821	POPLAR	poplar	763.380952380952	0.656961687812344	0.552631578947368	45178
824	WITCH	witch	626.805555555556	-0.0392360122748159	0.973684210526316	55361
825	AWAKE	awake	506.333333333333	-0.782718985164748	1.0	28031
827	ROLL	roll	498.641025641026	-0.801633281154852	1.0	47315
828	RACCOON	raccoon	638.794871794872	0.117216517197857	0.975	46207
829	RAFTER	rafter	717.48275862069	0.601873954584686	0.725	46246
83	FORBID	forbid	603.361111111111	-0.181644591144027	0.947368421052632	36318
830	SOOT	soot	782.916666666667	0.643541222049477	0.631578947368421	50156
831	BASE	basis	590.111111111111	-0.272697305983753	1.0	28384
832	BEAN	beans	560.230769230769	-0.39067945941965	0.975	28499
833	ENDURE	endure	558.916666666667	-0.450253191930109	0.947368421052632	34912
834	BUTTOCKS	ass	532.769230769231	-0.601348964732357	1.0	27894
835	CHAPTER	chapter	543.684210526316	-0.519821937009893	1.0	30908
837	BLUE	blue	500.194444444444	-0.840554638216805	0.947368421052632	29196
838	REMAINS	remains	541.0	-0.553479393979915	1.0	46781
84	JUST	just	546.179487179487	-0.616518433791071	0.975	40096
842	LIQUOR	liquor	575.783783783784	-0.354092928002252	1.0	41075
843	SPIDER	spider	509.945945945946	-0.770955316105433	1.0	50428
844	KIND (THING)	sort	586.810810810811	-0.424224828323947	0.973684210526316	50186
845	MURDER	murder	519.820512820513	-0.625365361095935	1.0	42761
846	TIGER	tiger	543.486486486486	-0.517237171573046	1.0	52861
847	THIRSTY	thirsty	547.125	-0.457766015234837	1.0	52660
848	THIRST	thirst	560.6	-0.478535592123707	1.0	52655
849	SPRING (OF WATER)	fountain	551.625	-0.501367152397368	1.0	36480
850	SQUARE	square	509.65	-0.687268351328615	1.0	50719
851	STABLE	stall	620.777777777778	-0.196247418058668	0.947368421052632	50859
852	PRIEST	priest	601.131578947368	-0.260865312754532	1.0	45516
853	ALTAR	altar	647.189189189189	0.00188714689655791	0.95	27558
854	KETTLE	kettle	540.710526315789	-0.55592801482599	1.0	40161
855	SEIZE	grab	533.8	-0.593713793541272	1.0	37640
857	STONE	stone	527.225	-0.651148533186594	1.0	51217
858	STORM	storm	505.6	-0.740906748452915	1.0	51265
859	STOVE	stove	615.6	-0.131283306741486	0.921052631578947	51280
860	CAUSE	lawsuit	576.275	-0.308967570716647	1.0	40658
861	JUDGE	judge	556.868421052632	-0.437136768883881	1.0	40029
862	SUGAR	sugar	520.425	-0.64365341080552	1.0	51650
863	EDGE	edge	543.325	-0.589044515161017	1.0	34744
864	PUMPKIN	squash	558.025	-0.418106003192909	1.0	50726
865	FAME	fame	567.65	-0.425742443465924	1.0	35370
866	WIN	win	557.166666666667	-0.424852157900848	0.925	55266
867	GLOVE	gloves	565.388888888889	-0.498065188543093	0.947368421052632	37442
869	BLADE	blade	588.25641025641	-0.393055679853626	0.975	28978
870	BREATH	breath	597.0	-0.103759355317584	1.0	29735
873	TAX	tax	518.153846153846	-0.746642150673265	0.975	52330
874	CANDY	candy	540.473684210526	-0.654900758497189	1.0	30470
876	ARCH	arc	633.266666666667	-0.106887529333857	0.81578947368421	27749
877	MASON	mason	617.567567567568	-0.126465806714776	0.925	41811
878	HELL	hell	520.333333333333	-0.699067665629925	0.975	38720
879	COUGH	cough	552.236842105263	-0.54774947777395	1.0	32374
88	BEEHIVE	hive	598.971428571429	-0.200645131585436	0.921052631578947	38918
880	REPEAT	repeat	567.921052631579	-0.56804935687924	1.0	46844
881	TAILOR	tailor	570.378378378378	-0.445962992615012	1.0	52134
882	PARROT	parrot	593.948717948718	-0.369136191944224	0.975	44035
883	TERMITE	termite	660.6	0.0950309643790601	0.925	52506
884	SHARE	share	544.75	-0.536724498888927	1.0	48684
887	BITTER	bitter	556.72972972973	-0.573513198318084	0.973684210526316	28927
888	POISONOUS	poisonous	731.135135135135	0.493375933914202	1.0	45075
889	FLAME	flame	544.837837837838	-0.619096418279165	0.973684210526316	35890
890	MULE	mule	601.529411764706	-0.273504874944378	0.921052631578947	42728
891	TIDE	tide	530.3	-0.649761683551903	1.0	52841
892	TIME	time	574.947368421053	-0.435018926189746	0.95	52902
893	TIN (METAL)	tin	552.842105263158	-0.563071333084263	1.0	52914
894	TOAD	toad	536.0	-0.470081313586308	0.925	52997
895	TORTOISE	tortoise	609.394736842105	-0.127683586964044	0.975	53170
897	SWALLOW	swallow	532.0	-0.582822343180737	1.0	51853
898	TRADE	trade	537.675675675676	-0.655587067626996	0.925	53290
9	ANNOUNCE	announce	603.666666666667	-0.224737121305391	1.0	27650
900	TRAIN	train	546.102564102564	-0.533627081298888	0.975	53312
903	ASPEN	aspen	705.2	0.445777744988092	0.68421052631579	27884
904	BERRY	berry	553.314285714286	-0.476428432555258	0.921052631578947	28728
905	BORING	bored	619.611111111111	-0.262573446812053	0.947368421052632	29460
906	TREE	tree	509.051282051282	-0.833712600755729	0.975	53446
908	DRUM	drum	537.157894736842	-0.662986003342699	1.0	34446
909	GARBAGE	rubbish	545.85	-0.648526203192866	1.0	47489
910	DEATH	death	501.3	-0.765212023104572	1.0	33314
911	TEMPLE	temple	548.771428571429	-0.584930397677215	0.921052631578947	52441
913	CROW	crow	542.973684210526	-0.504562847541382	0.95	32821
914	SCULPTOR	sculptor	660.777777777778	0.298980357396972	0.9	48275
915	SINK (BASIN)	basin	640.055555555556	0.058846890726528	0.973684210526316	28382
916	LINEN	linen	568.583333333333	-0.446624787246464	0.947368421052632	41031
919	CHILI PEPPER	chile	733.739130434783	0.491228132908056	0.631578947368421	31112
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	527.052631578947	-0.64967832793418	1.0	50531
920	GRAPE	grapes	572.942857142857	-0.456337161596195	0.921052631578947	37710
921	VALLEY	valley	594.578947368421	-0.173276317890276	0.975	54212
922	PEAR	pear	562.230769230769	-0.53660635456815	0.975	44232
923	LOVE	love	546.684210526316	-0.750553494928808	1.0	41364
926	RICE	rice	523.289473684211	-0.73327129070288	0.95	47092
928	EMBRACE	embrace	523.410256410256	-0.651564447011194	0.975	34859
930	VILLAGE	village	542.763157894737	-0.623739869979328	1.0	54429
931	MILLET	millet	669.84	0.224009725585098	0.68421052631579	42186
932	BARLEY	barley	689.675675675676	0.275060009160398	0.925	28329
933	WALL (OF HOUSE)	wall	532.605263157895	-0.675858064271341	1.0	54650
935	WAR	war	490.65	-0.848260221232929	1.0	54698
936	STALLION	stallion	602.473684210526	-0.0875102118548172	0.975	50862
937	BIRD	bird	504.837837837838	-0.749896765985149	1.0	28890
938	MARE	mare	662.324324324324	0.238630153961048	0.95	41732
940	STRAIN	strain	562.631578947368	-0.447677636044199	1.0	51313
941	MEAD	mead	693.103448275862	0.352265191292444	0.763157894736842	41912
942	HONEY	honey	538.410256410256	-0.61088303533473	0.975	39034
944	SALMON	salmon	601.864864864865	-0.149941529501957	1.0	47721
945	SPEAR	spear	586.735294117647	-0.41553795175407	0.894736842105263	50350
946	BLOOD	blood	497.783783783784	-0.795400544491194	1.0	29134
947	STREAM	stream	538.51282051282	-0.65225963339198	0.975	51358
948	WATER	water	539.0	-0.698949554570408	0.975	54809
950	SEAGULL	gull	636.806451612903	0.0431501234957349	0.81578947368421	38066
951	WEAPONS	weapon	525.75	-0.621422910528721	1.0	54863
952	WEATHER	weather	538.763157894737	-0.603581447298582	1.0	54876
953	RAPE	rape	520.75	-0.659835003577946	1.0	46381
954	WELL	well	502.871794871795	-0.778591862323903	0.975	54959
955	GREASY	greasy	605.45	-0.174244298195135	1.0	37776
956	FLEE	flee	523.205128205128	-0.645624904859601	1.0	35982
957	WHALE	whale	542.375	-0.600718382821681	1.0	55010
958	WILD ANIMAL	beast	563.9	-0.416044874152837	1.0	28514
96	CRAWL	crawl	519.236842105263	-0.75167806037479	1.0	32598
960	WIND	wind	497.078947368421	-0.896064831662601	1.0	55275
961	PEBBLES	pebble	582.777777777778	-0.303606151163632	0.9	44245
962	WOMAN	women	530.702702702703	-0.732311055706567	1.0	55426
963	BOOK	book	521.361111111111	-0.74723035146822	0.973684210526316	29386
964	WOOL	wool	571.052631578947	-0.365742413041899	0.95	55465
965	WORLD	world	530.052631578947	-0.717335407805817	1.0	55510
966	BRAKE	brake	569.529411764706	-0.529472841462058	0.894736842105263	29633
967	YEAST	ferment	696.064516129032	0.541727491756308	0.8	35588
968	ACORN	acorn	636.117647058824	-0.0291103021125466	0.921052631578947	27243
97	THROUGH	through	585.051282051282	-0.345746425745111	0.975	52759
971	MUST	must	569.805555555556	-0.414307832213176	0.947368421052632	42801
972	BE ABLE	able	558.5	-0.53363213754278	1.0	27166
973	NOODLE	noodles	569.394736842105	-0.43475530939924	0.975	43233
975	SPINACH	spinach	615.472222222222	-0.15599474625819	0.973684210526316	50449
976	WEAR	wear	515.410256410256	-0.714574459105739	0.975	54865
977	ARROW	arrow	537.868421052632	-0.603289724357325	0.975	27832
978	WAVE	waves	574.833333333333	-0.303678636037814	1.0	54824
979	FARMER	peasant	583.675675675676	-0.172844850803333	0.95	44241
98	ALL	every	548.947368421053	-0.507615018426611	1.0	35112
980	HEEL	heel	555.21052631579	-0.438226455270647	1.0	38699
981	ELBOW	elbow	597.789473684211	-0.241626389036621	1.0	34815
983	CONVICT	convict	602.8	-0.193311229880005	1.0	32177
984	WORK (LABOUR)	labour	518.435897435897	-0.646831224611374	1.0	40394
987	REMAIN	stay	512.184210526316	-0.770812263119472	1.0	50986
988	ACQUIT	acquit	742.055555555556	0.838286683610036	0.526315789473684	27246
989	CLEAR	clear	491.763157894737	-0.903195783654285	1.0	31438
99	HUNCHBACK	hunchback	682.666666666667	0.288885137573346	0.868421052631579	39288
990	CREEK (TIDAL)	creek	601.324324324324	-0.179265821523379	0.973684210526316	32643
991	FRY	fry	516.230769230769	-0.714423650197711	0.975	36771
992	CLIFF	cliff	553.888888888889	-0.588769330297632	0.973684210526316	31488
994	BOW	longbow	666.71875	0.336059837612604	0.825	41247
995	QUIVER (FOR ARROWS)	quiver	621.083333333333	-0.0776712477224188	0.947368421052632	46179
996	DEAF	deaf	529.027777777778	-0.655872135827155	0.947368421052632	33292
998	PUT	put	573.837837837838	-0.408860628695834	0.973684210526316	45978
999	JOINT	joints	545.351351351351	-0.559781442791752	0.973684210526316	39964
